datetime,Generated Energy (W),hour_sin,hour_cos,day_of_year_sin,day_of_year_cos
2014-12-03 01:30:00,0.0,0.25881904510252074,0.9659258262890683,-0.46706492487743034,0.8842230238742036
2014-12-03 02:30:00,0.0,0.49999999999999994,0.8660254037844387,-0.46706492487743034,0.8842230238742036
2014-12-03 03:30:00,0.0,0.7071067811865475,0.7071067811865476,-0.46706492487743034,0.8842230238742036
2014-12-03 04:30:00,0.0,0.8660254037844386,0.5000000000000001,-0.46706492487743034,0.8842230238742036
2014-12-03 05:30:00,0.0,0.9659258262890683,0.25881904510252074,-0.46706492487743034,0.8842230238742036
2014-12-03 06:30:00,0.0,1.0,6.123233995736766e-17,-0.46706492487743034,0.8842230238742036
2014-12-03 07:30:00,0.0,0.9659258262890683,-0.25881904510252063,-0.46706492487743034,0.8842230238742036
2014-12-03 08:30:00,0.0,0.8660254037844387,-0.4999999999999998,-0.46706492487743034,0.8842230238742036
2014-12-03 09:30:00,0.0,0.7071067811865476,-0.7071067811865475,-0.46706492487743034,0.8842230238742036
2014-12-03 10:30:00,0.0,0.49999999999999994,-0.8660254037844387,-0.46706492487743034,0.8842230238742036
2014-12-03 11:30:00,0.0,0.258819045102521,-0.9659258262890682,-0.46706492487743034,0.8842230238742036
2014-12-03 12:30:00,44567.12629333296,1.2246467991473532e-16,-1.0,-0.46706492487743034,0.8842230238742036
2014-12-03 13:30:00,133596.64843091,-0.2588190451025208,-0.9659258262890683,-0.46706492487743034,0.8842230238742036
2014-12-03 14:30:00,44551.71085190262,-0.4999999999999997,-0.8660254037844388,-0.46706492487743034,0.8842230238742036
2014-12-03 15:30:00,332564.29767337546,-0.7071067811865471,-0.7071067811865479,-0.46706492487743034,0.8842230238742036
2014-12-03 16:30:00,625145.3642079401,-0.8660254037844384,-0.5000000000000004,-0.46706492487743034,0.8842230238742036
2014-12-03 17:30:00,199462.05942551087,-0.9659258262890683,-0.25881904510252063,-0.46706492487743034,0.8842230238742036
2014-12-03 18:30:00,250833.38282894943,-1.0,-1.8369701987210297e-16,-0.46706492487743034,0.8842230238742036
2014-12-03 19:30:00,272983.2167398863,-0.9659258262890684,0.2588190451025203,-0.46706492487743034,0.8842230238742036
2014-12-03 20:30:00,59247.22021782553,-0.8660254037844386,0.5000000000000001,-0.46706492487743034,0.8842230238742036
2014-12-03 21:30:00,0.0,-0.7071067811865477,0.7071067811865474,-0.46706492487743034,0.8842230238742036
2014-12-03 22:30:00,0.0,-0.5000000000000004,0.8660254037844384,-0.46706492487743034,0.8842230238742036
